Occupation,Age_Bracket,Age,Gender,Ethnicity,Bias_Age,Bias_Gender,Bias_Ethnicity,Combined_Bias_Factor,Skill_Score,Overall_Score,Final_Prob,Hired
2139 Information technology professionals n.e.c.,25 to 29,27,Male,White,-0.16856613942008233,0.4282489327872586,-0.155705195953982,1.035266828844194,97,100.42088239788681,0.9935812231775981,1
2139 Information technology professionals n.e.c.,55 to 59,55,Female,White,-0.03815639531538744,-0.8653965308403567,-0.155705195953982,0.7025167457419573,72,50.58120569342093,0.5145260534809625,1
2139 Information technology professionals n.e.c.,35 to 39,38,Male,White,0.15494041420724414,0.4282489327872586,-0.155705195953982,1.1531469888813106,41,47.279026544133735,0.43239227238376454,1
2139 Information technology professionals n.e.c.,30 to 34,31,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,31,32.859268021738195,0.15263614934294817,1
2139 Information technology professionals n.e.c.,20 to 24,22,Male,White,-0.6700872611860474,0.4282489327872586,-0.155705195953982,0.8758902264956194,12,10.510682717947432,0.018910771565738047,0
2139 Information technology professionals n.e.c.,55 to 59,59,Male,White,-0.03815639531538744,0.4282489327872586,-0.155705195953982,1.0812622555790468,42,45.413014734319965,0.3872946149094072,0
2139 Information technology professionals n.e.c.,30 to 34,34,Female,White,-0.09780384019244233,-0.8653965308403567,-0.155705195953982,0.6886869107628181,26,17.90585967983327,0.03881298899214702,0
2139 Information technology professionals n.e.c.,70 to 74,73,Male,Black,-0.13505268013513883,0.4282489327872586,0.041480703701265866,1.118019688956339,30,33.54059066869017,0.1616582989769751,0
2139 Information technology professionals n.e.c.,60 to 64,60,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,36,36.879140156194865,0.21213799280328444,0
2139 Information technology professionals n.e.c.,50 to 54,50,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,29,21.73573793326792,0.05591274688705779,0
2139 Information technology professionals n.e.c.,40 to 44,42,Female,White,0.3417973601066354,-0.8653965308403567,-0.155705195953982,0.7973713380829511,32,25.515882818654436,0.07955477477599052,0
2139 Information technology professionals n.e.c.,25 to 29,26,Female,White,-0.16856613942008233,-0.8653965308403567,-0.155705195953982,0.6726326382166492,46,30.941101357965863,0.1294433090646865,0
2139 Information technology professionals n.e.c.,50 to 54,53,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,11,8.244590250549901,0.01513430925262364,0
2139 Information technology professionals n.e.c.,50 to 54,50,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,87,65.20721379980377,0.8206446828993987,1
2139 Information technology professionals n.e.c.,30 to 34,34,Female,White,-0.09780384019244233,-0.8653965308403567,-0.155705195953982,0.6886869107628181,67,46.14202302110881,0.4047293273709462,0
2139 Information technology professionals n.e.c.,30 to 34,34,Female,Black,-0.09780384019244233,-0.8653965308403567,0.041480703701265866,0.7354741475044259,86,63.25077668538062,0.7900252577892305,0
2139 Information technology professionals n.e.c.,16 to 19,19,Male,White,-2.4384491322000637,0.4282489327872586,-0.155705195953982,0.4857950435496423,91,44.20734896301745,0.359101710819315,1
2139 Information technology professionals n.e.c.,30 to 34,33,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,59,62.53860688008238,0.77796744922224,1
2139 Information technology professionals n.e.c.,45 to 49,45,Female,White,0.3195733661147551,-0.8653965308403567,-0.155705195953982,0.7914862381254144,94,74.39970638378895,0.9198249225213964,0
2139 Information technology professionals n.e.c.,65 to 69,65,Female,White,-0.15339651796765857,-0.8653965308403567,-0.155705195953982,0.6760424460330481,18,12.168764028594865,0.022245397292012473,0
2139 Information technology professionals n.e.c.,45 to 49,49,Female,White,0.3195733661147551,-0.8653965308403567,-0.155705195953982,0.7914862381254144,38,30.076477048765746,0.12000822326957805,1
2139 Information technology professionals n.e.c.,50 to 54,50,Male,White,0.15608768257143799,0.4282489327872586,-0.155705195953982,1.1535880629008497,76,87.67269278046457,0.9774071381296296,1
2139 Information technology professionals n.e.c.,60 to 64,62,Female,Asian,-0.20016230086219472,-0.8653965308403567,0.7694112333505261,0.9060000967805704,21,19.02600203239198,0.043214638287652894,0
2139 Information technology professionals n.e.c.,50 to 54,50,Male,White,0.15608768257143799,0.4282489327872586,-0.155705195953982,1.1535880629008497,47,54.21863895633994,0.6039291775788215,1
2139 Information technology professionals n.e.c.,30 to 34,33,Female,White,-0.09780384019244233,-0.8653965308403567,-0.155705195953982,0.6886869107628181,28,19.283233501358907,0.044290802212687753,0
2139 Information technology professionals n.e.c.,75 and over,83,Male,Black,-0.5963598526169839,0.4282489327872586,0.041480703701265866,0.958668369994988,36,34.512061319819566,0.17526053936678643,0
2139 Information technology professionals n.e.c.,60 to 64,63,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,86,88.10016815090995,0.9783320901391256,1
2139 Information technology professionals n.e.c.,20 to 24,22,Male,White,-0.6700872611860474,0.4282489327872586,-0.155705195953982,0.8758902264956194,27,23.649036115381726,0.0669135486547241,0
2139 Information technology professionals n.e.c.,30 to 34,33,Female,White,-0.09780384019244233,-0.8653965308403567,-0.155705195953982,0.6886869107628181,69,47.51939684263445,0.4383009789568772,0
2139 Information technology professionals n.e.c.,55 to 59,59,Female,White,-0.03815639531538744,-0.8653965308403567,-0.155705195953982,0.7025167457419573,9,6.322650711677616,0.01252116156691487,0
2139 Information technology professionals n.e.c.,55 to 59,58,Female,Asian,-0.03815639531538744,-0.8653965308403567,0.7694112333505261,0.9562710341355024,79,75.54541169670469,0.9278780027138219,1
2139 Information technology professionals n.e.c.,35 to 39,37,Male,White,0.15494041420724414,0.4282489327872586,-0.155705195953982,1.1531469888813106,43,49.58532052189636,0.4896344983731863,0
2139 Information technology professionals n.e.c.,25 to 29,28,Female,White,-0.16856613942008233,-0.8653965308403567,-0.155705195953982,0.6726326382166492,70,47.08428467516544,0.42761917350195805,1
2139 Information technology professionals n.e.c.,40 to 44,43,Female,Mixed,0.3417973601066354,-0.8653965308403567,-0.07282066159004288,0.8197084007783058,2,1.6394168015566115,0.007875762606210611,0
2139 Information technology professionals n.e.c.,55 to 59,56,Male,White,-0.03815639531538744,0.4282489327872586,-0.155705195953982,1.0812622555790468,93,100.55738976885135,0.9936676978055823,1
2139 Information technology professionals n.e.c.,50 to 54,53,Male,Black,0.15608768257143799,0.4282489327872586,0.041480703701265866,1.2319592312180343,93,114.5722085032772,0.9984333078154526,1
2139 Information technology professionals n.e.c.,30 to 34,30,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,40,42.39905551192025,0.3186257607037678,1
2139 Information technology professionals n.e.c.,30 to 34,32,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,61,64.65855965567839,0.8124266959110052,1
2139 Information technology professionals n.e.c.,25 to 29,27,Male,White,-0.16856613942008233,0.4282489327872586,-0.155705195953982,1.035266828844194,76,78.68027899215875,0.9462431212265544,1
2139 Information technology professionals n.e.c.,50 to 54,50,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,63,47.21901688951307,0.4309200619711359,0
2139 Information technology professionals n.e.c.,16 to 19,17,Male,Asian,-2.4384491322000637,0.4282489327872586,0.7694112333505261,0.6612678366584491,12,7.935214039901389,0.014680026648148091,0
2139 Information technology professionals n.e.c.,50 to 54,51,Male,White,0.15608768257143799,0.4282489327872586,-0.155705195953982,1.1535880629008497,37,42.68275832733144,0.32481648487253184,0
2139 Information technology professionals n.e.c.,35 to 39,38,Female,Asian,0.15494041420724414,-0.8653965308403567,0.7694112333505261,1.01984607145769,57,58.13122607308833,0.6927745135233897,1
2139 Information technology professionals n.e.c.,60 to 64,64,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,35,35.85471959630056,0.1955208477433361,0
2139 Information technology professionals n.e.c.,20 to 24,24,Male,White,-0.6700872611860474,0.4282489327872586,-0.155705195953982,0.8758902264956194,95,83.20957151708384,0.9651408082484041,1
2139 Information technology professionals n.e.c.,20 to 24,21,Male,White,-0.6700872611860474,0.4282489327872586,-0.155705195953982,0.8758902264956194,58,50.80163313674593,0.5200301031852146,1
2139 Information technology professionals n.e.c.,35 to 39,38,Male,White,0.15494041420724414,0.4282489327872586,-0.155705195953982,1.1531469888813106,8,9.225175911050485,0.01666756865333599,0
2139 Information technology professionals n.e.c.,30 to 34,31,Male,Other,-0.09780384019244233,0.4282489327872586,-0.03340217607210779,1.1040820939006601,80,88.3265675120528,0.9788068590766187,1
2139 Information technology professionals n.e.c.,60 to 64,60,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,6,6.14652335936581,0.012305250338805153,0
2139 Information technology professionals n.e.c.,55 to 59,57,Female,White,-0.03815639531538744,-0.8653965308403567,-0.155705195953982,0.7025167457419573,17,11.942784677613275,0.021759150354322923,0
2139 Information technology professionals n.e.c.,30 to 34,34,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,72,76.31829992145646,0.9328822214859107,1
2139 Information technology professionals n.e.c.,45 to 49,47,Female,Asian,0.3195733661147551,-0.8653965308403567,0.7694112333505261,1.077376970760805,90,96.96392736847244,0.9909544239273551,1
2139 Information technology professionals n.e.c.,25 to 29,27,Female,White,-0.16856613942008233,-0.8653965308403567,-0.155705195953982,0.6726326382166492,45,30.268468719749215,0.12205061287189424,1
2139 Information technology professionals n.e.c.,45 to 49,45,Female,White,0.3195733661147551,-0.8653965308403567,-0.155705195953982,0.7914862381254144,60,47.48917428752486,0.4375570593934072,1
2139 Information technology professionals n.e.c.,40 to 44,41,Male,White,0.3417973601066354,0.4282489327872586,-0.155705195953982,1.2272554878945743,49,60.13551890683414,0.7337146843937123,1
2139 Information technology professionals n.e.c.,65 to 69,68,Female,White,-0.15339651796765857,-0.8653965308403567,-0.155705195953982,0.6760424460330481,4,2.7041697841321923,0.008752863140854114,0
2139 Information technology professionals n.e.c.,60 to 64,60,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,63,64.53849527334101,0.810590173097915,1
2139 Information technology professionals n.e.c.,40 to 44,43,Male,White,0.3417973601066354,0.4282489327872586,-0.155705195953982,1.2272554878945743,18,22.090598782102337,0.05781572266712766,0
2139 Information technology professionals n.e.c.,45 to 49,48,Female,Black,0.3195733661147551,-0.8653965308403567,0.041480703701265866,0.8452573399456607,92,77.76367527500078,0.9413853293587204,1
2139 Information technology professionals n.e.c.,25 to 29,27,Female,Asian,-0.16856613942008233,-0.8653965308403567,0.7694112333505261,0.9155925640767407,74,67.75384974167882,0.8551260677407976,1
2139 Information technology professionals n.e.c.,35 to 39,35,Male,White,0.15494041420724414,0.4282489327872586,-0.155705195953982,1.1531469888813106,71,81.87343621057306,0.9603552074991731,1
2139 Information technology professionals n.e.c.,50 to 54,53,Male,White,0.15608768257143799,0.4282489327872586,-0.155705195953982,1.1535880629008497,6,6.921528377405098,0.01328366958440145,0
2139 Information technology professionals n.e.c.,35 to 39,39,Female,White,0.15494041420724414,-0.8653965308403567,-0.155705195953982,0.7492216303779151,83,62.185395321366954,0.7718064320936082,1
2139 Information technology professionals n.e.c.,70 to 74,74,Male,White,-0.13505268013513883,0.4282489327872586,-0.155705195953982,1.0468967921876744,71,74.32967224532489,0.9193069206033598,1
2139 Information technology professionals n.e.c.,16 to 19,18,Female,White,-2.4384491322000637,-0.8653965308403567,-0.155705195953982,0.31563032125754026,73,23.04101345180044,0.0632158012724355,0
2139 Information technology professionals n.e.c.,50 to 54,53,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,33,24.733770751649704,0.07401276131907325,0
2139 Information technology professionals n.e.c.,35 to 39,39,Male,White,0.15494041420724414,0.4282489327872586,-0.155705195953982,1.1531469888813106,86,99.17064104379271,0.9927326097761823,1
2139 Information technology professionals n.e.c.,55 to 59,55,Male,Asian,-0.03815639531538744,0.4282489327872586,0.7694112333505261,1.4718222470586544,71,104.49937954116446,0.9957218102799831,1
2139 Information technology professionals n.e.c.,35 to 39,37,Female,White,0.15494041420724414,-0.8653965308403567,-0.155705195953982,0.7492216303779151,85,63.68383858212278,0.7971189160532925,0
2139 Information technology professionals n.e.c.,50 to 54,54,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,94,70.45377123197188,0.8854796686651705,1
2139 Information technology professionals n.e.c.,45 to 49,47,Male,Asian,0.3195733661147551,0.4282489327872586,0.7694112333505261,1.6582196233392563,58,96.17673815367687,0.9902208343563995,1
2139 Information technology professionals n.e.c.,70 to 74,73,Female,Asian,-0.13505268013513883,-0.8653965308403567,0.7694112333505261,0.9258781326481434,70,64.81146928537004,0.8147457549869426,1
2139 Information technology professionals n.e.c.,40 to 44,42,Male,Mixed,0.3417973601066354,0.4282489327872586,-0.07282066159004288,1.2616350566940078,55,69.38992811817043,0.8742414515885554,1
2139 Information technology professionals n.e.c.,20 to 24,24,Female,White,-0.6700872611860474,-0.8653965308403567,-0.155705195953982,0.5690826146662846,87,49.51018747596676,0.48775713452054487,1
2139 Information technology professionals n.e.c.,20 to 24,21,Female,White,-0.6700872611860474,-0.8653965308403567,-0.155705195953982,0.5690826146662846,45,25.60871765998281,0.08023722427851933,0
2139 Information technology professionals n.e.c.,30 to 34,30,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,62,65.71853604347639,0.8280476936918237,1
2139 Information technology professionals n.e.c.,20 to 24,20,Female,White,-0.6700872611860474,-0.8653965308403567,-0.155705195953982,0.5690826146662846,15,8.53623921999427,0.015575223421003974,0
2139 Information technology professionals n.e.c.,35 to 39,39,Female,White,0.15494041420724414,-0.8653965308403567,-0.155705195953982,0.7492216303779151,21,15.733654237936218,0.03147335814018007,0
2139 Information technology professionals n.e.c.,20 to 24,23,Male,White,-0.6700872611860474,0.4282489327872586,-0.155705195953982,0.8758902264956194,54,47.29807223076345,0.43285976919309443,1
2139 Information technology professionals n.e.c.,45 to 49,48,Male,White,0.3195733661147551,0.4282489327872586,-0.155705195953982,1.218197573627102,31,37.76412478244016,0.2273057296635721,0
2139 Information technology professionals n.e.c.,45 to 49,49,Female,White,0.3195733661147551,-0.8653965308403567,-0.155705195953982,0.7914862381254144,91,72.0252476694127,0.9004760067796488,1
2139 Information technology professionals n.e.c.,35 to 39,36,Female,White,0.15494041420724414,-0.8653965308403567,-0.155705195953982,0.7492216303779151,8,5.993773043023321,0.012120976523952018,0
2139 Information technology professionals n.e.c.,30 to 34,34,Female,Asian,-0.09780384019244233,-0.8653965308403567,0.7694112333505261,0.9374457596099005,61,57.18419133620393,0.6722588045694151,1
2139 Information technology professionals n.e.c.,60 to 64,62,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,21,21.512831757780337,0.054747684116930984,0
2139 Information technology professionals n.e.c.,55 to 59,55,Female,White,-0.03815639531538744,-0.8653965308403567,-0.155705195953982,0.7025167457419573,52,36.53087077858178,0.20637552953310714,0
2139 Information technology professionals n.e.c.,16 to 19,19,Male,White,-2.4384491322000637,0.4282489327872586,-0.155705195953982,0.4857950435496423,40,19.431801741985694,0.0449239536430119,0
2139 Information technology professionals n.e.c.,50 to 54,51,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,63,47.21901688951307,0.4309200619711359,1
2139 Information technology professionals n.e.c.,55 to 59,57,Male,White,-0.03815639531538744,0.4282489327872586,-0.155705195953982,1.0812622555790468,49,52.98185052337329,0.573998777938807,0
2139 Information technology professionals n.e.c.,50 to 54,53,Male,White,0.15608768257143799,0.4282489327872586,-0.155705195953982,1.1535880629008497,83,95.74780922077052,0.9897966247703275,1
2139 Information technology professionals n.e.c.,60 to 64,61,Female,Other,-0.20016230086219472,-0.8653965308403567,-0.03340217607210779,0.6932806829266511,56,38.823718243892465,0.24645149760706514,0
2139 Information technology professionals n.e.c.,60 to 64,61,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,94,96.29553263006436,0.9903352020152534,1
2139 Information technology professionals n.e.c.,45 to 49,46,Male,White,0.3195733661147551,0.4282489327872586,-0.155705195953982,1.218197573627102,89,108.41958405281208,0.9971052523832787,1
2139 Information technology professionals n.e.c.,55 to 59,57,Male,White,-0.03815639531538744,0.4282489327872586,-0.155705195953982,1.0812622555790468,29,31.356605411792355,0.13419805401505222,0
2139 Information technology professionals n.e.c.,50 to 54,53,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,59,44.220984071131284,0.3594155799091993,1
2139 Information technology professionals n.e.c.,60 to 64,61,Male,Asian,-0.20016230086219472,0.4282489327872586,0.7694112333505261,1.3944489069298593,65,90.63917895044085,0.9831086484820346,1
2139 Information technology professionals n.e.c.,55 to 59,55,Female,White,-0.03815639531538744,-0.8653965308403567,-0.155705195953982,0.7025167457419573,22,15.45536840632306,0.030636036793173515,0
2139 Information technology professionals n.e.c.,40 to 44,42,Male,Asian,0.3417973601066354,0.4282489327872586,0.7694112333505261,1.6705493238000166,35,58.469226333000584,0.6999211963987751,0
2139 Information technology professionals n.e.c.,55 to 59,57,Female,White,-0.03815639531538744,-0.8653965308403567,-0.155705195953982,0.7025167457419573,56,39.34093776154961,0.2561823864457473,0
2139 Information technology professionals n.e.c.,45 to 49,45,Male,Asian,0.3195733661147551,0.4282489327872586,0.7694112333505261,1.6582196233392563,11,18.24041585673182,0.040080541579074334,0
2139 Information technology professionals n.e.c.,25 to 29,25,Male,White,-0.16856613942008233,0.4282489327872586,-0.155705195953982,1.035266828844194,58,60.04547607296325,0.7319517524382724,0
2139 Information technology professionals n.e.c.,35 to 39,38,Female,White,0.15494041420724414,-0.8653965308403567,-0.155705195953982,0.7492216303779151,4,2.9968865215116605,0.009010518100540271,0
2139 Information technology professionals n.e.c.,45 to 49,48,Female,White,0.3195733661147551,-0.8653965308403567,-0.155705195953982,0.7914862381254144,78,61.73592657378232,0.7637937913921966,0
2139 Information technology professionals n.e.c.,30 to 34,33,Female,White,-0.09780384019244233,-0.8653965308403567,-0.155705195953982,0.6886869107628181,50,34.4343455381409,0.1741400356724957,0
2139 Information technology professionals n.e.c.,55 to 59,55,Male,White,-0.03815639531538744,0.4282489327872586,-0.155705195953982,1.0812622555790468,52,56.225637290110434,0.6508014039232978,1
2139 Information technology professionals n.e.c.,30 to 34,33,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,99,104.93766239200264,0.9959045150085473,1
2139 Information technology professionals n.e.c.,60 to 64,64,Female,White,-0.20016230086219472,-0.8653965308403567,-0.155705195953982,0.6655856100541432,100,66.55856100541432,0.8396809492613996,1
2139 Information technology professionals n.e.c.,55 to 59,55,Female,Asian,-0.03815639531538744,-0.8653965308403567,0.7694112333505261,0.9562710341355024,9,8.60643930721952,0.015683225493775647,0
2139 Information technology professionals n.e.c.,40 to 44,43,Male,White,0.3417973601066354,0.4282489327872586,-0.155705195953982,1.2272554878945743,59,72.40807378577988,0.9038546435208239,1
2139 Information technology professionals n.e.c.,40 to 44,42,Female,Mixed,0.3417973601066354,-0.8653965308403567,-0.07282066159004288,0.8197084007783058,19,15.57445961478781,0.030991691355934933,0
2139 Information technology professionals n.e.c.,25 to 29,28,Female,White,-0.16856613942008233,-0.8653965308403567,-0.155705195953982,0.6726326382166492,58,39.012693016565656,0.24997779884311047,0
2139 Information technology professionals n.e.c.,65 to 69,66,Female,White,-0.15339651796765857,-0.8653965308403567,-0.155705195953982,0.6760424460330481,93,62.87194748107347,0.7836719927209169,1
2139 Information technology professionals n.e.c.,25 to 29,28,Female,White,-0.16856613942008233,-0.8653965308403567,-0.155705195953982,0.6726326382166492,67,45.0663867605155,0.3791020459293246,0
2139 Information technology professionals n.e.c.,50 to 54,52,Male,White,0.15608768257143799,0.4282489327872586,-0.155705195953982,1.1535880629008497,72,83.05834052886118,0.9646284116589163,1
2139 Information technology professionals n.e.c.,30 to 34,33,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,13,13.779693041374083,0.02603253758206143,0
2139 Information technology professionals n.e.c.,50 to 54,53,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,19,14.240655887313466,0.027227191137587606,0
2139 Information technology professionals n.e.c.,45 to 49,47,Male,White,0.3195733661147551,0.4282489327872586,-0.155705195953982,1.218197573627102,51,62.128076254982204,0.7707953489863414,0
2139 Information technology professionals n.e.c.,65 to 69,65,Female,Asian,-0.15339651796765857,-0.8653965308403567,0.7694112333505261,0.9202340199090103,65,59.81521129408567,0.7274099373737196,1
2139 Information technology professionals n.e.c.,20 to 24,24,Male,White,-0.6700872611860474,0.4282489327872586,-0.155705195953982,0.8758902264956194,52,45.54629177777221,0.39046195657315697,0
2139 Information technology professionals n.e.c.,30 to 34,33,Female,Asian,-0.09780384019244233,-0.8653965308403567,0.7694112333505261,0.9374457596099005,8,7.499566076879204,0.014063025385013169,0
2139 Information technology professionals n.e.c.,30 to 34,33,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,16,16.959622204768102,0.035432929155461236,0
2139 Information technology professionals n.e.c.,20 to 24,23,Female,White,-0.6700872611860474,-0.8653965308403567,-0.155705195953982,0.5690826146662846,25,14.227065366657115,0.027191218578351203,0
2139 Information technology professionals n.e.c.,25 to 29,26,Male,White,-0.16856613942008233,0.4282489327872586,-0.155705195953982,1.035266828844194,52,53.83387509989809,0.5946898686440748,1
2139 Information technology professionals n.e.c.,50 to 54,50,Male,Black,0.15608768257143799,0.4282489327872586,0.041480703701265866,1.2319592312180343,91,112.10829004084113,0.9979964497840548,1
2139 Information technology professionals n.e.c.,60 to 64,63,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,30,30.73261679682905,0.12711203844181004,0
2139 Information technology professionals n.e.c.,50 to 54,54,Female,Mixed,0.15608768257143799,-0.8653965308403567,-0.07282066159004288,0.7705044593604865,8,6.164035674883892,0.012326552699582554,0
2139 Information technology professionals n.e.c.,20 to 24,20,Male,White,-0.6700872611860474,0.4282489327872586,-0.155705195953982,0.8758902264956194,33,28.904377474355442,0.10817088899152194,1
2139 Information technology professionals n.e.c.,30 to 34,33,Male,White,-0.09780384019244233,0.4282489327872586,-0.155705195953982,1.0599763877980064,24,25.439433307152154,0.07899676334037821,0
2139 Information technology professionals n.e.c.,55 to 59,56,Female,White,-0.03815639531538744,-0.8653965308403567,-0.155705195953982,0.7025167457419573,60,42.15100474451744,0.3132648880191415,1
2139 Information technology professionals n.e.c.,60 to 64,64,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,5,5.1221027994715085,0.011120417656705427,0
2139 Information technology professionals n.e.c.,16 to 19,18,Female,White,-2.4384491322000637,-0.8653965308403567,-0.155705195953982,0.31563032125754026,84,26.51294698563338,0.08716873700776986,0
2139 Information technology professionals n.e.c.,40 to 44,44,Female,White,0.3417973601066354,-0.8653965308403567,-0.155705195953982,0.7973713380829511,10,7.973713380829511,0.014735818285142463,0
2139 Information technology professionals n.e.c.,35 to 39,38,Female,White,0.15494041420724414,-0.8653965308403567,-0.155705195953982,0.7492216303779151,90,67.42994673401236,0.8510670453022507,1
2139 Information technology professionals n.e.c.,40 to 44,44,Male,White,0.3417973601066354,0.4282489327872586,-0.155705195953982,1.2272554878945743,88,107.99848293472253,0.9969811271095831,1
2139 Information technology professionals n.e.c.,45 to 49,46,Male,White,0.3195733661147551,0.4282489327872586,-0.155705195953982,1.218197573627102,33,40.200519929694366,0.2729021003222899,0
2139 Information technology professionals n.e.c.,50 to 54,53,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,72,53.964590730872075,0.597836617867846,0
2139 Information technology professionals n.e.c.,45 to 49,48,Female,White,0.3195733661147551,-0.8653965308403567,-0.155705195953982,0.7914862381254144,95,75.19119262191437,0.9254713294536471,1
2139 Information technology professionals n.e.c.,20 to 24,21,Male,White,-0.6700872611860474,0.4282489327872586,-0.155705195953982,0.8758902264956194,62,54.3051940427284,0.6059976905531907,0
2139 Information technology professionals n.e.c.,55 to 59,56,Male,White,-0.03815639531538744,0.4282489327872586,-0.155705195953982,1.0812622555790468,100,108.12622555790468,0.9970193315016821,1
2139 Information technology professionals n.e.c.,40 to 44,41,Female,White,0.3417973601066354,-0.8653965308403567,-0.155705195953982,0.7973713380829511,12,9.568456056995414,0.017239632010725803,0
2139 Information technology professionals n.e.c.,35 to 39,35,Female,White,0.15494041420724414,-0.8653965308403567,-0.155705195953982,0.7492216303779151,58,43.45485456191908,0.34197291753471787,0
2139 Information technology professionals n.e.c.,45 to 49,45,Male,Black,0.3195733661147551,0.4282489327872586,0.041480703701265866,1.3009581102143477,22,28.62107842471565,0.10546808770130914,0
2139 Information technology professionals n.e.c.,30 to 34,34,Female,White,-0.09780384019244233,-0.8653965308403567,-0.155705195953982,0.6886869107628181,50,34.4343455381409,0.1741400356724957,0
2139 Information technology professionals n.e.c.,40 to 44,42,Male,White,0.3417973601066354,0.4282489327872586,-0.155705195953982,1.2272554878945743,88,107.99848293472253,0.9969811271095831,1
2139 Information technology professionals n.e.c.,20 to 24,22,Female,White,-0.6700872611860474,-0.8653965308403567,-0.155705195953982,0.5690826146662846,69,39.26670041197364,0.25477033404391575,0
2139 Information technology professionals n.e.c.,40 to 44,44,Male,White,0.3417973601066354,0.4282489327872586,-0.155705195953982,1.2272554878945743,24,29.454131709469785,0.11358972756271894,0
2139 Information technology professionals n.e.c.,40 to 44,42,Female,White,0.3417973601066354,-0.8653965308403567,-0.155705195953982,0.7973713380829511,55,43.85542359456231,0.35104302166540524,1
2139 Information technology professionals n.e.c.,25 to 29,27,Female,White,-0.16856613942008233,-0.8653965308403567,-0.155705195953982,0.6726326382166492,0,0.0,0.0066928509242848554,0
2139 Information technology professionals n.e.c.,20 to 24,21,Female,Asian,-0.6700872611860474,-0.8653965308403567,0.7694112333505261,0.7746394996758607,4,3.0985579987034426,0.009101758587231426,0
2139 Information technology professionals n.e.c.,16 to 19,17,Female,White,-2.4384491322000637,-0.8653965308403567,-0.155705195953982,0.31563032125754026,80,25.25042570060322,0.0776325107608207,0
2139 Information technology professionals n.e.c.,40 to 44,43,Male,White,0.3417973601066354,0.4282489327872586,-0.155705195953982,1.2272554878945743,64,78.54435122525275,0.9455474876289381,1
2139 Information technology professionals n.e.c.,45 to 49,47,Male,White,0.3195733661147551,0.4282489327872586,-0.155705195953982,1.218197573627102,48,58.47348353410089,0.700010603427724,1
2139 Information technology professionals n.e.c.,40 to 44,40,Male,White,0.3417973601066354,0.4282489327872586,-0.155705195953982,1.2272554878945743,82,100.63495000735509,0.993716313901185,1
2139 Information technology professionals n.e.c.,30 to 34,33,Female,White,-0.09780384019244233,-0.8653965308403567,-0.155705195953982,0.6886869107628181,85,58.538387414839534,0.7013717856022452,1
2139 Information technology professionals n.e.c.,60 to 64,61,Male,White,-0.20016230086219472,0.4282489327872586,-0.155705195953982,1.0244205598943017,45,46.098925195243574,0.4036914272345852,0
2139 Information technology professionals n.e.c.,20 to 24,21,Male,White,-0.6700872611860474,0.4282489327872586,-0.155705195953982,0.8758902264956194,100,87.58902264956194,0.9772216342874336,1
2139 Information technology professionals n.e.c.,50 to 54,51,Female,White,0.15608768257143799,-0.8653965308403567,-0.155705195953982,0.7495082045954455,82,61.45967277682654,0.7587735530701255,0
2139 Information technology professionals n.e.c.,35 to 39,37,Female,Asian,0.15494041420724414,-0.8653965308403567,0.7694112333505261,1.01984607145769,62,63.23045643037678,0.7896879758709695,1
